time,bus_voltage,array_charge_limit,array_discharge_limit,pack1_soc,pack1_voltage,pack1_cell_v,pack1_temp,pack1_current,pack1_charge_limit,pack1_discharge_limit,pack1_mode,pack2_soc,pack2_voltage,pack2_cell_v,pack2_temp,pack2_current,pack2_charge_limit,pack2_discharge_limit,pack2_mode,pack3_soc,pack3_voltage,pack3_cell_v,pack3_temp,pack3_current,pack3_charge_limit,pack3_discharge_limit,pack3_mode
1207.0,1175.8358161323526,660.4804813757507,1002.4960962751502,76.02299818903374,1175.8600101641669,3.8177273057278147,38.76561755398337,40.14068564777525,335.80529126000675,502.3610582520013,CONNECTED,76.03228434904649,1175.85984465072,3.8177267683464935,39.20011399680473,39.859314352219286,330.24024068787537,501.2480481375751,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.442729360274114,0.0,0.0,0.0,FAULT
1208.0,1175.8599272879944,660.4770816817988,1002.4954163363598,76.03169157860347,1175.8841205568283,3.8178055862234683,38.766023243124465,40.139417973297654,335.8000953090129,502.3600190618026,CONNECTED,76.04091734836564,1175.8839565753485,3.8178050538160666,39.20024670723955,39.86058202670917,330.2385408408994,501.2477081681799,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.42793899474713,0.0,0.0,0.0,FAULT
1209.0,1175.884038447813,660.4736842946675,1002.4947368589335,76.04038469617176,1175.908230960795,3.817883866755828,38.766428687804634,40.138162078820564,335.79490248800687,502.35898049760135,CONNECTED,76.04955061968624,1175.9080684970204,3.8178833392760403,39.20037932770765,39.86183792117922,330.23684214733373,501.24736842946675,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.41315796068104,0.0,0.0,0.0,FAULT
1210.0,1175.9081496117956,660.4702892106841,1002.4940578421368,76.04907754426607,1175.9323413759887,3.8179621473246383,38.766833888094006,40.136917854262656,335.7897127961007,502.35794255922013,CONNECTED,76.05818416048083,1175.9321804157896,3.81796162472659,39.20051185835159,39.863082145742375,330.23514460534204,501.2470289210684,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.398386252188494,0.0,0.0,0.0,FAULT
1211.0,1175.9322607799281,660.4668964261994,1002.4933792852398,76.05777012539023,1175.956451802328,3.8180404279296365,38.76723884406345,40.13568519054379,335.78452623239673,502.35690524647936,CONNECTED,76.06681796824556,1175.9562923317083,3.818039910167884,39.200644299313026,39.86431480946169,330.2334482130997,501.2466896426199,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.38362386338585,0.0,0.0,0.0,FAULT
1212.0,1175.956371952197,660.4635059375865,1002.4927011875172,76.0664624420247,1175.9805622397346,3.818118708570567,38.76764355578458,40.1344639796195,335.7793427959879,502.3558685591976,CONNECTED,76.07545204049997,1175.980404244828,3.8181181956000905,39.200776650732735,39.865536020381974,330.2317529687933,501.2463505937586,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.368870788393174,0.0,0.0,0.0,FAULT
1213.0,1175.9804831285894,660.460117741242,1002.4920235482484,76.07515449662675,1176.0046726881305,3.8181969892471774,38.76804802332974,40.13325411447037,335.7741624859574,502.35483249719147,CONNECTED,76.0840863747868,1176.0045161552002,3.8181964810233775,39.200908912750606,39.86674588553352,330.230058870621,501.2460117741242,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.35412702133425,0.0,0.0,0.0,FAULT
1214.0,1176.004594309091,660.4567318335845,1002.4913463667169,76.08384629163068,1176.0287831474382,3.818275269959215,38.76845224677199,40.13205548906008,335.7689853013793,502.35379706027584,CONNECTED,76.09272096867177,1176.028628062876,3.818274766437909,39.201041085505665,39.86794451093925,330.22836591679226,501.24567318335846,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.33939255633656,0.0,0.0,0.0,FAULT
1215.0,1176.0287054936898,660.453348211055,1002.490669642211,76.09253782944802,1176.0528936175806,3.818353550706431,38.768856226185115,40.130867998366455,335.7638112413185,502.3527622482637,CONNECTED,76.1013558197433,1176.0527399679054,3.818353051843849,39.20117316913608,39.869132001635954,330.2266741055275,501.2453348211055,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.324667387531306,0.0,0.0,0.0,FAULT
1216.0,1176.0528166823717,660.4499668701164,1002.4899933740232,76.10122911246783,1176.0770040984817,3.8184318314885766,38.769259961643584,40.129691538332615,335.7586403048305,502.3517280609661,CONNECTED,76.10999092561238,1176.076851870339,3.81843133724136,39.20130516377914,39.87030846166747,330.2249834350582,501.2449966870116,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.30995150905337,0.0,0.0,0.0,FAULT
1217.0,1176.0769278751243,660.446587807254,1002.4893175614508,76.10992014305677,1176.1011145900661,3.8185101123054093,38.769663453222584,40.12852600590143,335.7534724909621,502.3506944981924,CONNECTED,76.11862628391232,1176.1009637702255,3.818509622630602,39.20143706957131,39.87147399410237,330.223293903627,501.2446587807254,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.29524491504135,0.0,0.0,0.0,FAULT
1218.0,1176.1010390719343,660.4432110189744,1002.4886422037948,76.11861092355946,1176.125225092259,3.818588393156685,38.77006670099799,40.12737129895978,335.74830779875094,502.3496615597502,CONNECTED,76.12726189229852,1176.1250756676138,3.818587908011733,39.201568886648225,39.87262870104115,330.2216055094872,501.2443211018974,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.280547599637536,0.0,0.0,0.0,FAULT
1219.0,1176.125150272789,660.4398365018054,1002.4879673003611,76.12730145629854,1176.1493356049866,3.8186666740421646,38.77046970504635,40.12622731636609,335.7431462272258,502.3486292454451,CONNECTED,76.13589774844833,1176.1491875625527,3.818666193384911,39.20170061514465,39.8737726836304,330.2199182509027,501.24398365018055,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.26585955698792,0.0,0.0,0.0,FAULT
1220.0,1176.1492614776762,660.4364642522969,1002.4872928504593,76.13599174357503,1176.1734461281758,3.8187449549616095,38.77087246544491,40.125093957929245,335.7379877754067,502.34759755508134,CONNECTED,76.14453385006074,1176.1732994550903,3.8187444787502933,39.20183225519457,39.874906042073505,330.21823212614845,501.24364642522966,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.251180781242184,0.0,0.0,0.0,FAULT
1221.0,1176.1733726865825,660.4330942670191,1002.4866188534038,76.14468178766836,1176.1975566617532,3.818823235914783,38.771274982271564,40.12397112438411,335.73283244230515,502.346566488461,CONNECTED,76.15317019485627,1176.1974113452736,3.8188227641080315,39.20196380693111,39.87602887561333,330.21654713350955,501.2433094267019,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.236511266553705,0.0,0.0,0.0,FAULT
1222.0,1176.1974838994963,660.4297265425636,1002.4859453085127,76.15337159083676,1176.2216672056475,3.818901516901453,38.771677255604885,40.122858717415575,335.727680226924,502.3455360453848,CONNECTED,76.16180678057677,1176.2215232331505,3.818901049458281,39.20209527048663,39.877141282588354,330.2148632712818,501.24297265425633,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.221851007079536,0.0,0.0,0.0,FAULT
1223.0,1176.2215951164044,660.4263610755422,1002.4852722151085,76.16206115531729,1176.2457777597867,3.8189797979213855,38.772079285524086,40.121756639609764,335.72253112825746,502.34450622565146,CONNECTED,76.17044360498511,1176.2456351187666,3.8189793348011905,39.20222664599265,39.87824336038746,330.2131805377711,501.24263610755423,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.207199996980435,0.0,0.0,0.0,FAULT
1224.0,1176.2457063372954,660.4229978625881,1002.4845995725176,76.17075048332616,1176.269888324101,3.819058078974354,38.772481072109045,40.12066479448849,335.7173851452917,502.3434770290583,CONNECTED,76.17908066586513,1176.2697470021692,3.819057620136913,39.202357933579925,39.879335205516426,330.21149893129405,501.2422997862588,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.19255823042083,0.0,0.0,0.0,FAULT
1225.0,1176.2698175621563,660.4196369003539,1002.4839273800708,76.17943957705887,1176.2939988985197,3.8191363600601287,38.772882615440274,40.119583086460494,335.71224227700424,502.3424484554008,CONNECTED,76.18771796102132,1176.2938588834027,3.8191359054655933,39.20248913337841,39.88041691354231,330.20981845017695,501.2419636900354,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.17792570156883,0.0,0.0,0.0,FAULT
1226.0,1176.2939287909755,660.4162781855127,1002.4832556371025,76.18812843869038,1176.3181094829733,3.8192146411784846,38.77328391559892,40.11851142083852,335.7071025223645,502.34142050447286,CONNECTED,76.1963554882787,1176.3179707625134,3.819214190787381,39.20262024551727,39.88148857916693,330.20813909275637,501.24162781855125,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.16330240459623,0.0,0.0,0.0,FAULT
1227.0,1176.3180400237407,660.412921714758,1002.4825843429516,76.19681707037536,1176.342220077393,3.819292922329198,38.77368497266674,40.11744970381836,335.7019658803339,502.34039317606675,CONNECTED,76.2049932454826,1176.342082639545,3.8192924761024187,39.20275127012491,39.88255029617471,330.206460857379,501.2412921714758,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.14868833367851,0.0,0.0,0.0,FAULT
1228.0,1176.3421512604407,660.4095674848024,1002.4819134969605,76.20550547424837,1176.3663306817118,3.819371203512051,38.774085786726154,40.116397842499445,335.6968323498657,502.33936646997313,CONNECTED,76.21363123049848,1176.3661945145434,3.8193707614108554,39.20288220732896,39.88360215750612,330.2047837424012,501.24095674848024,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.1340834829948,0.0,0.0,0.0,FAULT
1229.0,1176.366262501063,660.4062154923786,1002.4812430984757,76.214193652424,1176.3904412958607,3.8194494847268206,38.77448635786016,40.11535574480819,335.6917019299052,502.33834038598104,CONNECTED,76.22226944121174,1176.3903063875514,3.8194490467128293,39.203013057256314,39.88464425519164,330.2031077461893,501.24062154923786,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.11948784672792,0.0,0.0,0.0,FAULT
1230.0,1176.390373745596,660.4028657342384,1002.4805731468476,76.22288160699712,1176.4145519197734,3.8195277659732905,38.77488668615238,40.114323319570836,335.68657461938994,502.33731492387795,CONNECTED,76.23090787552749,1176.4144182586128,3.8195273320084833,39.20314382003309,39.88567668042513,330.2014328671192,501.2402865734238,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.10490141906437,0.0,0.0,0.0,FAULT
1231.0,1176.4144849940285,660.3995182071528,1002.4799036414306,76.23156934004301,1176.438662553384,3.8196060472512467,38.77528677168703,40.11330047645756,335.68145041724955,502.3362900834499,CONNECTED,76.23954653137048,1176.438530127771,3.819605617297958,39.20327449578466,39.88669952353968,330.1997591035764,501.2399518207153,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.090324194194295,0.0,0.0,0.0,FAULT
1232.0,1176.4385962463487,660.3961729079126,1002.4792345815825,76.24025685361761,1176.4627731966264,3.819684328560475,38.775686614548924,40.1122871259824,335.67632932240605,502.3352658644812,CONNECTED,76.24818540668478,1176.4626419950685,3.819683902581391,39.203405084635676,39.887712874011235,330.1980864539563,501.2396172907913,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.07575616631152,0.0,0.0,0.0,FAULT
1233.0,1176.4627075025453,660.3928298333267,1002.4785659666653,76.24894414975762,1176.4868838494353,3.8197626099007644,38.776086214823465,40.11128317950297,335.6712113337738,502.33424226675476,CONNECTED,76.25682449943366,1176.486753860547,3.819762187858919,39.20353558671004,39.88871682048671,330.19641491666334,501.23928298333266,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.061197329613535,0.0,0.0,0.0,FAULT
1234.0,1176.486818762607,660.389488980223,1002.4778977960445,76.25763123048073,1176.5109945117474,3.8198408912719075,38.776485572596634,40.11028854920988,335.66609645025966,502.33321929005194,CONNECTED,76.26546380759943,1176.5108657242495,3.81984047313068,39.203666002130944,39.88971145078411,330.1947444901115,501.2389488980223,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.046647678301476,0.0,0.0,0.0,FAULT
1235.0,1176.510930026523,660.3861503454478,1002.4772300690895,76.26631809778581,1176.535105183498,3.819919172673695,38.776884687955,40.10930314810924,335.66098467076307,502.3321969341526,CONNECTED,76.27410332918323,1176.5349775862169,3.819918758396808,39.20379633102085,39.89069685189633,330.1930751727239,501.23861503454475,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.03210720658015,0.0,0.0,0.0,FAULT
1236.0,1176.5350412942814,660.3828139258663,1002.4765627851732,76.27500475365305,1176.5592158646234,3.81999745410592,38.77728356098568,40.10832689001887,335.65587599417603,502.3311751988352,CONNECTED,76.2827430622049,1176.55908944649,3.8199970436574344,39.203926573501505,39.89167310998421,330.1914069629332,501.2382813925866,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.01757590865802,0.0,0.0,0.0,FAULT
1237.0,1176.5591525658715,660.3794797183615,1002.4758959436723,76.28369120004416,1176.5833265550611,3.82007573556838,38.77768219177637,40.10735968957868,335.6507704193833,502.33015408387666,CONNECTED,76.29138300470268,1176.5832013051095,3.820075328912693,39.20405672969397,39.89264031042564,330.18973985918075,501.23794797183615,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,63.003053778747194,0.0,0.0,0.0,FAULT
1238.0,1176.5832638412824,660.3761477198344,1002.4752295439669,76.29237743890252,1176.6074372547494,3.8201540170608745,38.77808058041533,40.10640146222607,335.64566794526246,502.3291335890525,CONNECTED,76.30002315473322,1176.6073131621158,3.8201536141627135,39.204186799718585,39.893598537777365,330.1880738599172,501.23761477198343,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.988540811063444,0.0,0.0,0.0,FAULT
1239.0,1176.6073751205029,660.3728179272042,1002.4745635854408,76.30106347215336,1176.6315479636262,3.820232298583202,38.77847872699135,40.10545212418191,335.6405685706838,502.32811371413675,CONNECTED,76.30866351037126,1176.6314250175487,3.8202318994076254,39.204316783695006,39.89454787582042,330.1864089636021,501.2372817927204,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.97403699982618,0.0,0.0,0.0,FAULT
1240.0,1176.6314864035228,660.3694903374078,1002.4738980674815,76.30974930170399,1176.655658681631,3.8203105801351653,38.77887663159378,40.10451159246077,335.6354722945107,502.32709445890214,CONNECTED,76.31730406970952,1176.655536871448,3.8203101846475582,39.204446681742205,39.895488407542956,330.1847451687039,501.23694903374076,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.95954233925847,0.0,0.0,0.0,FAULT
1241.0,1176.655597690331,660.3661649473995,1002.4732329894799,76.31843492944384,1176.679769408703,3.8203888617165678,38.77927429431251,40.10357978485335,335.63037911559957,502.32607582311994,CONNECTED,76.32594483085855,1176.6796487238519,3.8203884698826363,39.20457649397847,39.89642021515085,330.18308247369976,501.23661649473996,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.94505682358701,0.0,0.0,0.0,FAULT
1242.0,1176.679708980917,660.3628417541511,1002.4725683508302,76.32712035724477,1176.7038801447823,3.820467143327215,38.779671715237946,40.102656619915955,335.6252890327999,502.32505780656,CONNECTED,76.33458579194651,1176.7037605748,3.820466755112987,39.20470622052142,39.89734338008524,330.18142087707554,501.2362841754151,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.93058044704216,0.0,0.0,0.0,FAULT
1243.0,1176.7038202752703,660.3595207546516,1002.4719041509303,76.33580558696113,1176.7279908898095,3.820545424966914,38.780068894461046,40.10174201697718,335.6202020449543,502.32404040899087,CONNECTED,76.34322695111905,1176.7278724243306,3.820545040338736,39.204835861488,39.89825798302977,330.1797603773258,501.23595207546515,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.916113203857904,0.0,0.0,0.0,FAULT
1244.0,1176.7279315733804,660.3562019459072,1002.4712403891814,76.34449062042994,1176.752101643726,3.820623706635474,38.78046583207327,40.10083589611003,335.61511815089864,502.3230236301797,CONNECTED,76.35186830653912,1176.751984272481,3.820623325560003,39.20496541699449,39.89916410388982,330.1781009729536,501.2356201945907,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.90165508827187,0.0,0.0,0.0,FAULT
1245.0,1176.7520428752368,660.3528853249411,1002.4705770649882,76.35317545947112,1176.776212406473,3.8207019883327047,38.7808625281666,40.0999381781456,335.6100373494622,502.3220074698924,CONNECTED,76.36050985638681,1176.7760961192892,3.8207016107769127,39.20509488715652,39.90006182184832,330.17644266247055,501.2352885324941,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.88720609452533,0.0,0.0,0.0,FAULT
1246.0,1176.7761541808302,660.3495708887931,1002.4699141777586,76.36186010588759,1176.8003231779942,3.820780270058423,38.78125898283354,40.09904878466945,335.6049596394675,502.3209919278935,CONNECTED,76.36915159885923,1176.8002079647927,3.820779895989587,39.20522427208907,39.90095121533823,330.17478544439655,501.2349570888793,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.87276621686317,0.0,0.0,0.0,FAULT
1247.0,1176.800265490149,660.3462586345198,1002.469251726904,76.37054456146544,1176.8244339582304,3.8208585518124365,38.78165519616708,40.09816763796239,335.59988501973066,502.3199770039461,CONNECTED,76.37779353217027,1176.8243198090279,3.8208581811981426,39.20535357190647,39.901832362042576,330.1731293172599,501.234625863452,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.85833544953392,0.0,0.0,0.0,FAULT
1248.0,1176.824376803184,660.3429485591944,1002.4685897118388,76.37922882797406,1176.8485447471262,3.8209368335945655,38.782051168260715,40.09729466107328,335.5948134890614,502.31896269781225,CONNECTED,76.38643565455054,1176.8484316520314,3.8209364664026992,39.20548278672242,39.902705338929465,330.1714742795972,501.2342948559194,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.843913786789734,0.0,0.0,0.0,FAULT
1249.0,1176.848488119925,660.3396406599061,1002.4679281319812,76.3879129071664,1176.872655544625,3.8210151154046272,38.78244689920844,40.096429777756285,335.58974504626286,502.3179490092526,CONNECTED,76.39507796424712,1176.8725434938394,3.8210147516033746,39.20561191664997,39.90357022224881,330.16982032995304,501.2339640659906,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.8295012228864,0.0,0.0,0.0,FAULT
1250.0,1176.8725994403615,660.3363349337608,1002.4672669867522,76.39659680077894,1176.896766350671,3.821093397242438,38.78284238910472,40.095572912470814,335.584679690132,502.3169359380264,CONNECTED,76.40372045952346,1176.8966553344874,3.821093036800284,39.20574096180157,39.90442708752551,330.1681674668804,501.2336334933761,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.81509775208332,0.0,0.0,0.0,FAULT
1251.0,1176.8967107644846,660.3330313778799,1002.4666062755759,76.40528051053207,1176.9208771652095,3.8211716791078234,38.78323763804453,40.09472399041252,335.57961741945957,502.3159234838919,CONNECTED,76.41236313865922,1176.9207671740116,3.8211713219935444,39.20586992228902,39.90527600959095,330.16651568893997,501.23330313778797,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.80070336864352,0.0,0.0,0.0,FAULT
1252.0,1176.9208220922837,660.3297299894011,1002.4659459978802,76.41396403813006,1176.9449879881854,3.821249961000602,38.78363264612331,40.09388293744376,335.57455823302996,502.314911646606,CONNECTED,76.42100599995011,1176.944879012446,3.8212496071832667,39.205998798223526,39.906117062555275,330.16486499470057,501.2329729989401,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.78631806683365,0.0,0.0,0.0,FAULT
1253.0,1176.9449334237497,660.3264307654778,1002.4652861530956,76.42264738526131,1176.9690988195448,3.8213282429206,38.78402741343695,40.093049680145484,335.56950212962164,502.3139004259243,CONNECTED,76.42964904170775,1176.9689908498262,3.821327892369566,39.20612758971567,39.90695031985288,330.1632153827389,501.2326430765478,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.77194184092398,0.0,0.0,0.0,FAULT
1254.0,1176.9690447588725,660.3231337032788,1002.4646267406557,76.43133055359844,1176.993209659234,3.8214065248676428,38.78442194008185,40.09222414577544,335.564449108007,502.3128898216014,CONNECTED,76.43829226225951,1176.9931026861866,3.821406177552554,39.20625629687544,39.90777585422512,330.1615668516394,501.23231337032786,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.75757468518838,0.0,0.0,0.0,FAULT
1255.0,1176.993156097643,660.3198387999888,1002.4639677599978,76.44001354479848,1177.0173205071997,3.8214848068415574,38.78481622615483,40.09140626227842,335.55939916695235,502.31187983339044,CONNECTED,76.44693565994837,1177.0172145215608,3.8214844627323408,39.20638491981221,39.908593737723926,330.1599193999944,501.2319838799989,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.74321659390435,0.0,0.0,0.0,FAULT
1256.0,1177.0172674400512,660.3165460528074,1002.4633092105614,76.44869636050299,1177.0414313633892,3.8215630888421726,38.785210271753186,40.09059595826876,335.5543523052182,502.31087046104363,CONNECTED,76.45557923313275,1177.0413263559828,3.8215627479090353,39.20651345863477,39.90940404173292,330.1582730264037,501.2316546052807,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.72886756135299,0.0,0.0,0.0,FAULT
1257.0,1177.0413787860878,660.3132554589499,1002.46265109179,76.45737900233821,1177.0655422277503,3.821641370869319,38.785604076974664,40.08979316303018,335.5493085215592,502.30986170431186,CONNECTED,76.46422298018642,1177.0654381894858,3.821641033082746,39.206641913451314,39.910206836963994,330.15662772947496,501.231325545895,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.71452758181901,0.0,0.0,0.0,FAULT
1258.0,1177.0654901357439,660.3099670156464,1002.4619934031292,76.46606147191522,1177.0896531002313,3.821719652922829,38.785997641917454,40.08899780651911,335.5442678147243,502.3088535629449,CONNECTED,76.47286689949829,1177.0895500221034,3.821719318253582,39.20677028436947,39.911002193478446,330.1549835078232,501.2309967015646,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.70019664959074,0.0,0.0,0.0,FAULT
1259.0,1177.0896014890097,660.3066807201416,1002.4613361440283,76.47474377083009,1177.1137639807807,3.821797935002535,38.78639096668019,40.088209819333315,335.5392301834566,502.30784603669133,CONNECTED,76.4815109894723,1177.1136618538676,3.8217976034216483,39.20689857149627,39.911790180662685,330.1533403600708,501.23066807201417,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.68587475896008,0.0,0.0,0.0,FAULT
1260.0,1177.1137128458765,660.3033965696956,1002.4606793139391,76.48342590066396,1177.1378748693485,3.821876217108274,38.786784051361934,40.08742913273256,335.5341956264936,502.3068391252987,CONNECTED,76.49015524852733,1177.1377736848115,3.8218758885870505,39.20702677493818,39.912570867263256,330.1516982848478,501.23033965696953,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.67156190422257,0.0,0.0,0.0,FAULT
1261.0,1177.1378242063352,660.3001145615826,1002.4600229123165,76.49210786298323,1177.1619857658836,3.821954499239882,38.78717689606219,40.08665567861762,335.52916414256725,502.3058328285134,CONNECTED,76.49879967509693,1177.161885514967,3.821954173749893,39.20715489480109,39.913344321386916,330.1500572807913,501.23001145615825,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.65725807967732,0.0,0.0,0.0,FAULT
1262.0,1177.1619355703758,660.296834693092,1002.4593669386184,76.50078965933973,1177.1860966703357,3.822032781397194,38.787569500880885,40.08588938950935,335.52413573040394,502.30482714608075,CONNECTED,76.50744426762932,1177.185997344366,3.8220324589102788,39.20728293119034,39.91411061048692,330.148417346546,501.2296834693092,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.64296327962705,0.0,0.0,0.0,FAULT
1263.0,1177.1860469379903,660.2935569615272,1002.4587113923054,76.50947129127076,1177.2102075826565,3.8221110635800537,38.787961865918355,40.08513019859366,335.5191103887247,502.30382207774494,CONNECTED,76.51608902458717,1177.2101091730394,3.8221107440683095,39.2074108842107,39.91486980140146,330.1467784807636,501.2293556961527,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.62867749837807,0.0,0.0,0.0,FAULT
1264.0,1177.2101583091699,660.2902813642061,1002.4580562728412,76.51815276029932,1177.2343185027967,3.822189345788301,38.788353991275365,40.084378039662326,335.51408811624503,502.302817623249,CONNECTED,76.5247339444475,1177.2342210010193,3.8221890292240883,39.207538753966396,39.91562196033979,330.14514068210303,501.2290281364206,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.61440073024029,0.0,0.0,0.0,FAULT
1265.0,1177.2342696839053,660.2870078984603,1002.457401579692,76.52683406793417,1177.2584294307073,3.8222676280217773,38.78874587705309,40.083632847123326,335.50906891167534,502.30181378233505,CONNECTED,76.53337902570155,1177.258332828336,3.822267314377714,39.2076665405611,39.916367152882515,330.14350394923014,501.228700789846,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.60013296952721,0.0,0.0,0.0,FAULT
1266.0,1177.2583810621873,660.2837365616358,1002.4567473123271,76.53551521567005,1177.2825403663398,3.8223459102803243,38.789137523353105,40.08289455600063,335.50405277372045,502.3008105547441,CONNECTED,76.54202426685455,1177.2824446550196,3.8223455995292848,39.20779424409795,39.91710544399549,330.1418682808179,501.22837365616357,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.5858742105559,0.0,0.0,0.0,FAULT
1267.0,1177.282492444008,660.2804673510925,1002.4560934702185,76.5441962049877,1177.306651309648,3.8224241925637923,38.789528930277406,40.08216310194805,335.4990397010803,502.29980794021606,CONNECTED,76.55066966642579,1177.306556481102,3.8224238846789023,39.20792186467953,39.917836898054496,330.14023367554626,501.2280467351093,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.57162444764703,0.0,0.0,0.0,FAULT
1268.0,1177.3066038293584,660.2772002642041,1002.4554400528408,76.5528770373541,1177.3307622605835,3.8225024748720244,38.789920097928366,40.081438421189986,335.4940296924492,502.2988059384898,CONNECTED,76.55931522294829,1177.330668306611,3.822502169826659,39.2080494024079,39.91856157880347,330.13860013210206,501.2277200264204,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.55738367512486,0.0,0.0,0.0,FAULT
1269.0,1177.3307152182304,660.2739352983577,1002.4547870596715,76.56155771422252,1177.3548732191,3.8225807572048702,38.79031102640876,40.08072045057343,335.4890227465169,502.29780454930335,CONNECTED,76.56796093496877,1177.3547801315783,3.8225804549726567,39.2081768573846,39.919279549424324,330.13696764917887,501.22739352983575,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.54315188731721,0.0,0.0,0.0,FAULT
1270.0,1177.354826610615,660.2706724509542,1002.4541344901909,76.57023823703268,1177.3789841851512,3.822659039562179,38.79070171582175,40.08000912752269,335.4840188619679,502.29680377239356,CONNECTED,76.57660680104748,1177.378891956032,3.8226587401169874,39.208304229710635,39.91999087247788,330.1353362254771,501.22706724509544,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.52892907855549,0.0,0.0,0.0,FAULT
1271.0,1177.3789380065039,660.2674117194077,1002.4534823438815,76.57891860721091,1177.4030951586908,3.822737321943801,38.79109216627088,40.079304390049685,335.47901803748164,502.29580360749634,CONNECTED,76.58525281975814,1177.403003780002,3.822737025259747,39.20843151948649,39.920695609952766,330.13370585970387,501.2267411719408,CONNECTED,74.99000558506715,1170.3784520414047,3.79993003909547,62.5147152431747,0.0,0.0,0.0,FAULT
